Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.062109   154.989375
1.072109   154.444607
1.082109   151.118894
1.092109   149.464385
1.102109   149.854016
1.112109   151.097255
1.122109   153.348445
1.132109   157.844043
1.142109   161.951357
1.152109   164.375080
1.162109   166.442264
1.172109   167.672869
1.182109   168.754698
1.192109   169.834885
1.202109   170.671428
1.212109   170.678146
1.222109   171.324318
1.232109   171.385790
1.242109   170.593543
1.252109   166.929412
1.262109   165.771608
1.272109   168.335257
1.282109   168.472056
1.292109   168.519502
1.302109   168.258120
1.312109   167.774335
1.322109   167.892317
1.332109   168.281136
1.342109   168.859953
1.352109   169.154386
1.362109   169.210199
1.372109   169.450732
1.382109   169.624554
1.392109   169.534790
1.402109   169.367343
1.412109   169.063210
1.422109   168.688208
1.432109   168.583631
1.442109   168.216234
1.452109   167.872042
1.462109   167.495260
1.472109   167.054645
1.482109   166.896709
1.492109   166.634250
1.502109   166.700869
1.512109   166.796177
1.522109   167.651298
1.532109   168.440565
1.542109   169.068951
1.552109   169.961201
1.562109   170.615341
1.572109   171.419169
1.582109   172.173347
1.592109   175.044630
1.602109   178.902468
1.612109   182.005312
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
