Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.922256   200.274420
0.932256   180.332301
0.942256   174.417945
0.952256   170.733031
0.962256   168.402113
0.972256   167.746047
0.982256   167.056198
0.992256   166.964720
1.002256   167.312278
1.012256   167.496666
1.022256   167.379340
1.032256   167.418892
1.042256   167.117812
1.052256   166.650982
1.062256   166.268462
1.072256   166.991388
1.082256   166.776849
1.092256   166.552686
1.102256   166.278910
1.112256   166.606585
1.122256   166.822441
1.132256   167.237137
1.142256   167.162228
1.152256   167.379003
1.162256   167.357194
1.172256   167.216570
1.182256   166.875368
1.192256   166.243186
1.202256   166.609606
1.212256   167.242593
1.222256   167.060970
1.232256   166.666202
1.242256   167.473845
1.252256   168.195490
1.262256   168.185269
1.272256   168.697001
1.282256   168.734514
1.292256   168.230997
1.302256   167.549995
1.312256   166.979495
1.322256   165.957121
1.332256   165.581532
1.342256   164.692496
1.352256   161.922403
1.362256   159.447863
1.372256   160.480994
1.382256   162.816534
1.392256   161.966435
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
