Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
2.070941   191.947463
2.080941   181.840377
2.090941   178.468619
2.100941   177.770089
2.110941   175.770386
2.120941   174.441547
2.130941   173.161464
2.140941   171.206062
2.150941   169.621418
2.160941   169.142131
2.170941   168.341414
2.180941   167.947344
2.190941   167.465205
2.200941   167.170184
2.210941   166.508430
2.220941   166.299461
2.230941   166.397193
2.240941   166.864871
2.250941   166.875270
2.260941   166.349524
2.270941   165.947607
2.280941   165.733951
2.290941   166.029299
2.300941   166.401148
2.310941   166.583158
2.320941   166.742520
2.330941   166.776970
2.340941   166.870405
2.350941   166.673196
2.360941   166.664116
2.370941   166.821416
2.380941   166.630198
2.390941   166.539358
2.400941   166.293973
2.410941   166.228963
2.420941   166.242450
2.430941   165.871332
2.440941   166.198141
2.450941   166.584227
2.460941   166.728316
2.470941   166.474151
2.480941   166.966571
2.490941   168.461507
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
