Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
0.822937   165.294571
0.832937   162.968140
0.842937   160.054543
0.852937   159.767788
0.862937   160.522342
0.872937   162.006874
0.882937   163.175951
0.892937   163.961412
0.902937   163.768302
0.912937   163.465390
0.922937   163.560517
0.932937   164.065423
0.942937   164.191377
0.952937   164.202048
0.962937   164.821735
0.972937   164.901535
0.982937   164.468112
0.992937   164.064977
1.002937   163.658962
1.012937   163.954115
1.022937   164.570187
1.032937   164.846528
1.042937   164.587519
1.052937   164.558842
1.062937   163.948582
1.072937   163.978183
1.082937   163.588167
1.092937   163.725254
1.102937   163.571768
1.112937   163.833899
1.122937   164.022614
1.132937   164.151550
1.142937   164.009668
1.152937   163.919979
1.162937   164.104306
1.172937   163.682463
1.182937   163.067140
1.192937   162.532142
1.202937   162.121014
1.212937   162.031257
1.222937   161.756762
1.232937   161.943481
1.242937   161.603586
1.252937   161.303058
1.262937   161.570731
1.272937   161.906335
1.282937   161.727001
1.292937   160.779134
1.302937   159.362959
1.312937   157.217791
1.322937   160.530800
1.332937   162.334934
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
