Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.743549   141.754848
0.753549   139.470032
0.763549   136.809418
0.773549   130.012586
0.783549   126.998069
0.793549   124.986688
0.803549   123.208089
0.813549   122.693305
0.823549   122.340504
0.833549   122.022379
0.843549   120.915385
0.853549   119.990012
0.863549   120.600043
0.873549   122.873510
0.883549   123.351307
0.893549   124.962535
0.903549   126.972530
0.913549   127.009677
0.923549   127.541481
0.933549   128.799697
0.943549   130.196489
0.953549   133.259534
0.963549   136.106838
0.973549   139.409650
0.983549   146.610902
0.993549   151.678382
1.003549   153.396165
1.013549   156.082572
1.023549   159.004185
1.033549   164.845116
1.043549   174.037856
1.053549   177.576934
1.063549   178.951037
1.073549   175.606079
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
