Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.834320   161.499383
0.844320   153.156369
0.854320   146.719193
0.864320   139.822630
0.874320   136.150670
0.884320   130.195948
0.894320   130.203771
0.904320   124.687392
0.914320   124.783611
0.924320   121.810151
0.934320   121.835503
0.944320   121.313998
0.954320   122.032268
0.964320   121.794163
0.974320   121.195882
0.984320   121.915639
0.994320   118.896937
1.004320   117.892703
1.014320   123.159843
1.024320   123.979187
1.034320   116.701392
1.044320   117.054762
1.054320   117.211682
1.064320   117.170381
1.074320   117.595021
1.084320   118.049686
1.094320   118.716296
1.104320   118.387931
1.114320   118.909996
1.124320   120.018731
1.134320   120.357201
1.144320   121.818523
1.154320   121.808071
1.164320   129.323234
1.174320   131.060502
1.184320   134.503573
1.194320   141.648869
1.204320   144.606493
1.214320   146.698702
1.224320   149.870976
1.234320   159.023297
1.244320   162.752308
1.254320   166.688084
1.264320   166.693596
1.274320   85.024687
1.284320   85.024487
1.294320   170.775570
1.304320   170.740856
1.314320   170.752154
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
