Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.821871   496.911971
0.831871   495.046185
0.841871   492.399496
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.901871   128.955452
0.911871   124.840676
0.921871   122.585505
0.931871   122.526894
0.941871   121.331802
0.951871   118.975521
0.961871   117.174882
0.971871   115.828981
0.981871   115.535323
0.991871   114.163964
1.001871   112.457782
1.011871   111.312371
1.021871   111.312484
1.031871   112.860050
1.041871   114.893432
1.051871   118.538499
1.061871   123.934898
1.071871   126.409309
1.081871   132.363662
1.091871   127.977261
1.101871   126.859537
1.111871   130.235409
1.121871   134.144907
1.131871   138.775488
1.141871   142.325539
1.151871   142.845228
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
