Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.923356   119.366663
0.933356   125.693676
0.943356   128.025949
0.953356   127.007491
0.963356   126.604898
0.973356   126.867986
0.983356   128.315491
0.993356   127.640934
1.003356   126.270069
1.013356   125.587836
1.023356   127.040607
1.033356   127.092872
1.043356   126.985852
1.053356   127.537849
1.063356   128.068035
1.073356   128.900536
1.083356   129.557783
1.093356   131.205318
1.103356   133.578730
1.113356   136.591133
1.123356   141.059582
1.133356   144.658822
1.143356   151.089560
1.153356   157.671569
1.163356   162.814057
1.173356   166.508582
1.183356   168.530312
1.193356   172.614142
1.203356   175.782321
1.213356   176.372970
1.223356   178.290586
1.233356   178.968611
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
