Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.068197   413.208308
1.078197   414.823493
1.088197   425.717522
--undefined--   --undefined--
--undefined--   --undefined--
1.118197   124.560636
1.128197   122.779887
1.138197   122.369999
1.148197   119.283253
1.158197   117.561903
1.168197   117.137734
1.178197   115.173616
1.188197   114.075298
1.198197   113.574060
1.208197   113.608895
1.218197   113.987188
1.228197   114.405652
1.238197   115.721308
1.248197   117.357254
1.258197   118.540632
1.268197   120.087938
1.278197   122.250835
1.288197   124.460750
1.298197   127.477482
1.308197   128.673201
1.318197   132.928670
1.328197   136.600283
1.338197   142.802506
1.348197   147.498114
1.358197   153.130296
1.368197   156.118489
1.378197   170.664806
1.388197   174.598662
1.398197   176.188736
1.408197   186.741226
1.418197   195.376340
1.428197   206.878674
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
