Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.775828   167.814549
0.785828   156.547535
0.795828   147.847365
0.805828   145.532438
0.815828   137.648047
0.825828   133.205792
0.835828   131.849294
0.845828   130.975564
0.855828   131.481562
0.865828   130.501060
--undefined--   --undefined--
0.885828   126.215553
0.895828   125.037327
0.905828   123.842078
0.915828   122.523846
0.925828   120.833531
0.935828   120.775308
0.945828   120.677282
0.955828   120.998637
0.965828   121.111324
0.975828   122.486965
0.985828   125.159273
0.995828   127.270152
1.005828   130.001553
1.015828   131.586718
1.025828   133.572183
1.035828   138.178368
1.045828   141.606472
--undefined--   --undefined--
--undefined--   --undefined--
1.075828   81.780448
1.085828   87.298355
1.095828   89.859394
1.105828   89.862323
1.115828   89.449270
1.125828   89.006324
1.135828   89.416093
1.145828   87.521107
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
