Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.807370   126.020305
0.817370   127.078679
0.827370   126.329641
0.837370   126.163512
0.847370   125.149568
0.857370   124.923722
0.867370   126.611778
0.877370   128.357199
0.887370   126.291333
0.897370   123.176965
0.907370   123.098070
0.917370   122.022555
0.927370   118.728578
0.937370   118.173079
0.947370   118.329461
0.957370   117.897803
0.967370   117.458027
0.977370   117.955860
0.987370   118.027497
0.997370   117.310784
1.007370   117.236737
1.017370   117.465669
1.027370   118.609927
1.037370   124.038425
1.047370   124.944359
1.057370   126.418556
1.067370   127.570588
1.077370   129.620565
1.087370   136.825359
1.097370   138.773738
1.107370   141.797044
1.117370   144.880457
1.127370   149.070099
1.137370   153.277744
1.147370   160.676696
1.157370   166.597619
1.167370   168.702311
1.177370   175.284900
1.187370   171.753705
1.197370   166.974693
1.207370   167.611840
--undefined--   --undefined--
--undefined--   --undefined--
