Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.172392   123.072759
1.182392   123.289420
1.192392   121.884011
1.202392   115.657067
1.212392   115.284163
1.222392   114.121952
1.232392   113.625679
1.242392   113.427929
1.252392   113.417117
1.262392   114.306904
1.272392   114.399748
1.282392   114.227276
1.292392   114.973304
1.302392   115.900334
1.312392   115.713554
1.322392   116.328072
1.332392   118.399120
1.342392   119.924510
1.352392   122.775456
1.362392   124.799364
1.372392   128.111305
1.382392   137.891814
1.392392   143.630009
1.402392   150.983591
1.412392   156.555108
1.422392   157.863406
1.432392   160.295907
1.442392   158.990734
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
