Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.923662   190.992369
0.933662   185.691191
0.943662   170.723205
0.953662   162.413866
0.963662   155.109861
0.973662   143.010340
0.983662   126.348090
0.993662   122.581726
1.003662   123.627047
1.013662   122.280376
1.023662   123.818229
1.033662   122.184343
1.043662   121.592758
1.053662   121.076732
1.063662   121.211813
1.073662   120.676390
1.083662   119.925110
1.093662   119.568078
1.103662   119.137359
1.113662   119.838733
1.123662   120.735607
1.133662   120.906974
1.143662   120.704393
1.153662   121.012915
1.163662   120.956411
1.173662   123.001116
1.183662   124.928541
1.193662   125.671063
1.203662   126.358976
1.213662   127.888050
1.223662   128.364180
1.233662   129.428911
1.243662   131.280196
1.253662   133.502723
1.263662   140.666229
1.273662   142.553430
1.283662   148.516729
1.293662   151.530517
1.303662   156.535871
1.313662   166.035833
1.323662   170.020146
1.333662   173.351898
1.343662   177.159526
1.353662   175.746690
1.363662   180.002600
1.373662   183.717323
1.383662   190.999331
1.393662   189.248912
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
