Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.252029   135.617808
1.262029   127.894031
1.272029   125.000786
1.282029   121.879099
1.292029   118.989032
1.302029   116.534269
1.312029   115.402957
1.322029   115.441272
1.332029   112.740372
1.342029   112.442721
1.352029   113.375204
1.362029   113.452387
1.372029   113.391203
1.382029   114.358832
1.392029   116.640414
1.402029   118.076026
1.412029   119.199779
1.422029   121.578951
1.432029   124.091038
1.442029   125.385665
1.452029   130.195069
1.462029   132.448584
1.472029   139.871940
1.482029   143.099675
1.492029   145.520742
1.502029   151.035841
1.512029   156.275071
1.522029   161.822275
1.532029   163.068092
1.542029   161.641886
1.552029   169.413784
1.562029   175.300205
1.572029   176.626996
1.582029   174.915477
1.592029   175.152593
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
