Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.744490   114.846055
0.754490   122.314270
0.764490   123.398917
0.774490   122.138408
0.784490   123.156593
0.794490   124.021319
0.804490   124.142277
0.814490   122.406932
0.824490   121.697486
0.834490   119.523644
0.844490   117.096713
0.854490   114.674956
0.864490   114.589497
0.874490   114.758789
0.884490   114.938148
0.894490   115.577854
0.904490   115.671970
0.914490   116.053060
0.924490   115.394547
0.934490   115.224053
0.944490   115.709262
0.954490   118.252649
0.964490   119.626232
0.974490   121.010432
0.984490   120.301485
0.994490   120.668747
1.004490   123.053829
1.014490   127.767090
1.024490   132.701612
1.034490   135.641938
1.044490   141.418236
1.054490   145.734222
1.064490   155.150791
1.074490   160.052227
1.084490   159.660480
1.094490   162.011502
1.104490   169.576118
1.114490   178.043339
1.124490   190.896946
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
