Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.872029   159.800879
0.882029   141.015155
0.892029   143.072021
0.902029   145.415403
0.912029   144.071480
0.922029   143.130345
0.932029   144.408525
0.942029   147.969431
0.952029   152.835427
0.962029   154.487634
0.972029   156.463679
0.982029   157.419821
0.992029   150.307400
1.002029   151.154858
1.012029   149.889503
1.022029   148.373760
1.032029   147.619218
1.042029   146.965650
1.052029   146.810058
1.062029   146.872458
1.072029   147.554018
1.082029   146.473959
1.092029   146.095341
1.102029   147.145683
1.112029   148.315838
1.122029   149.315075
1.132029   148.881394
1.142029   149.475878
1.152029   150.432400
1.162029   150.500955
1.172029   151.472908
1.182029   153.166061
1.192029   157.989351
1.202029   160.582654
1.212029   156.845791
1.222029   151.059629
1.232029   151.593984
1.242029   150.356656
1.252029   149.896688
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
