Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
1.441281   162.131602
1.451281   153.682993
1.461281   152.527645
1.471281   150.165221
1.481281   149.349654
1.491281   148.924504
1.501281   148.974512
1.511281   148.540529
1.521281   147.414059
1.531281   147.069388
1.541281   147.648830
1.551281   147.297275
1.561281   147.482084
1.571281   149.153751
1.581281   150.512876
1.591281   151.530886
1.601281   152.377759
1.611281   153.486690
1.621281   155.831431
1.631281   156.272877
1.641281   157.449577
1.651281   158.620449
1.661281   167.455348
1.671281   166.978606
1.681281   153.663968
1.691281   153.129842
1.701281   152.152421
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
