Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.310125   161.548578
1.320125   159.079115
1.330125   155.933189
1.340125   156.618722
1.350125   154.557692
1.360125   154.883407
1.370125   153.778925
1.380125   153.513239
1.390125   152.914400
1.400125   152.396918
1.410125   152.681411
1.420125   152.662431
1.430125   152.905764
1.440125   153.947228
1.450125   154.630557
1.460125   154.378930
1.470125   153.708449
1.480125   152.822986
1.490125   152.953184
1.500125   153.383361
1.510125   153.857824
1.520125   153.992443
1.530125   154.048805
1.540125   154.655038
1.550125   156.458523
1.560125   158.468342
1.570125   158.873252
1.580125   160.534548
1.590125   156.919406
1.600125   152.302913
1.610125   154.174363
1.620125   154.921557
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
