Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
2.794603   160.894665
2.804603   159.724992
2.814603   158.192257
2.824603   156.809639
2.834603   157.595460
2.844603   157.614696
2.854603   156.875634
2.864603   156.822549
2.874603   156.928053
2.884603   156.818279
2.894603   156.454602
2.904603   156.402047
2.914603   156.621614
2.924603   156.998649
2.934603   157.362160
2.944603   158.676348
2.954603   160.322612
2.964603   161.154796
2.974603   164.116483
2.984603   167.618558
2.994603   172.817472
3.004603   164.371767
3.014603   163.185521
3.024603   159.999300
3.034603   158.634374
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
