Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
1.663923   170.765639
1.673923   168.107854
1.683923   161.340212
1.693923   156.663950
1.703923   155.508648
1.713923   154.101298
1.723923   152.937158
1.733923   152.979039
1.743923   153.008379
1.753923   151.865671
1.763923   152.587011
1.773923   154.177334
1.783923   156.312306
1.793923   156.087469
1.803923   155.606265
1.813923   155.961541
1.823923   156.830315
1.833923   155.854522
1.843923   156.406365
1.853923   157.010189
1.863923   158.264956
1.873923   159.385069
1.883923   159.101071
1.893923   158.603378
1.903923   163.023852
1.913923   163.292526
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
