Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.654943   159.414316
0.664943   154.734410
0.674943   153.337200
0.684943   153.821108
0.694943   153.892579
0.704943   154.675570
0.714943   154.435578
0.724943   154.829294
0.734943   154.154766
0.744943   154.025343
0.754943   154.479635
0.764943   155.130168
0.774943   156.583264
0.784943   157.722040
0.794943   158.865326
0.804943   161.154760
0.814943   164.250799
0.824943   165.747540
0.834943   168.299520
0.844943   168.790760
0.854943   164.060740
0.864943   158.723022
0.874943   155.198625
0.884943   154.629265
0.894943   157.013104
0.904943   160.519890
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
