Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.992925   107.534344
1.002925   107.440749
1.012925   103.908695
1.022925   102.367321
1.032925   102.204829
1.042925   102.901199
1.052925   102.515014
1.062925   102.810291
1.072925   102.884696
1.082925   102.514942
1.092925   103.293968
1.102925   102.638628
1.112925   103.682311
1.122925   104.137296
1.132925   103.808281
1.142925   104.239708
1.152925   105.402887
1.162925   106.035716
1.172925   107.382367
1.182925   107.569229
1.192925   107.723401
1.202925   109.208975
1.212925   110.849921
1.222925   111.921647
1.232925   114.343034
1.242925   117.027671
1.252925   118.455434
1.262925   120.847704
1.272925   122.996524
1.282925   123.492456
1.292925   126.053842
1.302925   127.049424
1.312925   130.270620
1.322925   134.617822
1.332925   139.989171
1.342925   139.151576
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
