Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.202676   113.028418
1.212676   114.686226
1.222676   101.855805
1.232676   105.768320
1.242676   105.646510
1.252676   104.867116
1.262676   102.806956
1.272676   102.675703
1.282676   101.142240
1.292676   100.054277
1.302676   100.947234
1.312676   101.667316
1.322676   99.759962
1.332676   98.888470
1.342676   99.434985
1.352676   98.957241
1.362676   99.651925
1.372676   101.421846
1.382676   104.307752
1.392676   109.055739
1.402676   112.975506
1.412676   116.551005
1.422676   120.482202
1.432676   125.954844
1.442676   127.885595
1.452676   129.506869
1.462676   131.227004
1.472676   132.255264
1.482676   133.899176
1.492676   136.027439
1.502676   137.329540
1.512676   137.376105
1.522676   140.041280
1.532676   140.871996
1.542676   143.204018
1.552676   150.419819
1.562676   155.996893
1.572676   157.476714
1.582676   159.788815
1.592676   163.972831
1.602676   165.582577
--undefined--   --undefined--
--undefined--   --undefined--
