Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.761224   89.986088
0.771224   105.794411
0.781224   103.453472
0.791224   96.665176
0.801224   97.573886
0.811224   98.211710
0.821224   98.324092
0.831224   98.501267
0.841224   99.892412
0.851224   99.479401
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.911224   100.622538
0.921224   99.614623
0.931224   98.469893
0.941224   98.138046
0.951224   98.725904
0.961224   97.729404
0.971224   99.709294
0.981224   98.981481
0.991224   99.005048
1.001224   98.372738
1.011224   98.977805
1.021224   99.442082
1.031224   101.315063
1.041224   102.151899
1.051224   104.312938
1.061224   105.863959
1.071224   104.490940
1.081224   105.529423
1.091224   107.207013
1.101224   107.305649
1.111224   108.758627
1.121224   108.733442
1.131224   111.386421
1.141224   113.821824
1.151224   115.224700
1.161224   116.577651
1.171224   118.148096
1.181224   120.566677
1.191224   122.267180
1.201224   123.741226
1.211224   125.454043
1.221224   126.843458
1.231224   129.048042
1.241224   132.487256
1.251224   134.118422
1.261224   139.834431
1.271224   148.214792
1.281224   152.006839
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
