Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.892755   103.316446
0.902755   111.916262
0.912755   114.009972
0.922755   114.128632
0.932755   116.256813
0.942755   113.999120
0.952755   114.236409
0.962755   114.583411
0.972755   113.963985
0.982755   114.537475
0.992755   114.811281
1.002755   114.310355
1.012755   114.592241
1.022755   114.459392
1.032755   113.318811
1.042755   111.847713
1.052755   111.105652
1.062755   111.264495
1.072755   111.171743
1.082755   110.678516
1.092755   110.398794
1.102755   109.813624
1.112755   109.528387
1.122755   109.426006
1.132755   108.502834
1.142755   110.721932
1.152755   113.827709
1.162755   114.095598
1.172755   114.003200
1.182755   115.393153
1.192755   117.258030
1.202755   118.922953
1.212755   121.040747
1.222755   123.019385
1.232755   123.722790
1.242755   124.943157
1.252755   126.889557
1.262755   129.291117
1.272755   131.121790
1.282755   132.441674
1.292755   133.452075
1.302755   135.571673
1.312755   137.571635
1.322755   139.417786
1.332755   142.512711
1.342755   144.559516
1.352755   148.763431
1.362755   167.776454
1.372755   186.580569
1.382755   218.959923
1.392755   197.830692
1.402755   199.303375
--undefined--   --undefined--
1.422755   81.848511
1.432755   75.646888
1.442755   75.258264
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
