Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.814059   117.259336
0.824059   110.540737
0.834059   102.596018
0.844059   100.874613
0.854059   99.322503
0.864059   97.821361
0.874059   97.778728
0.884059   98.100575
0.894059   98.223822
0.904059   98.151551
0.914059   98.274890
0.924059   98.812081
0.934059   99.748244
0.944059   100.088645
0.954059   100.523711
0.964059   101.038007
0.974059   102.437368
0.984059   104.283708
0.994059   104.764663
1.004059   105.994499
1.014059   108.469636
1.024059   110.753880
1.034059   114.115285
1.044059   118.195978
1.054059   122.363393
1.064059   126.017656
1.074059   127.995490
1.084059   131.962610
1.094059   140.103301
1.104059   148.599816
1.114059   154.839442
1.124059   158.494616
1.134059   154.204281
1.144059   155.475532
--undefined--   --undefined--
--undefined--   --undefined--
